  26324	    17953	        0	7a40	Chkpt 1
  26324	    17969	       16	7a40	Checkpt 0
  26324	    17969	        0	7a40	Chkpt 1
  26324	    18063	       94	7a40	Checkpt 0
  26324	    18063	        0	7a40	Chkpt 1
  26324	    18094	       31	7a40	Checkpt 0
  26324	    18094	        0	7a40	Chkpt 1
  26324	    18125	       31	7a40	Checkpt 0
  26324	    18125	        0	7a40	Chkpt 1
  26324	    18188	       63	7a40	Checkpt 0
  26324	    18188	        0	7a40	Chkpt 1
  26324	    18188	        0	7a40	Checkpt 0
  26324	    18188	        0	7a40	Chkpt 1
  26324	    18203	       15	7a40	Checkpt 0
  26324	    18203	        0	7a40	Chkpt 1
  26324	    18266	       63	7a40	Checkpt 0
  26324	    18266	        0	7a40	Chkpt 1
  26324	    18266	        0	7a40	Checkpt 0
  26324	    18266	        0	7a40	Chkpt 1
  26324	    18438	      172	7a40	Checkpt 0
  26324	    18438	        0	7a40	Chkpt 1
  26324	    18438	        0	7a40	Checkpt 0
  26324	    18438	        0	7a40	Chkpt 1
  26324	    18453	       15	7a40	Checkpt 0
  26324	    18453	        0	7a40	Chkpt 1
  26324	    18453	        0	7a40	Checkpt 0
  26324	    18453	        0	7a40	Chkpt 1
  26324	    18469	       16	7a40	Checkpt 0
  26324	    18469	        0	7a40	Chkpt 1
  26324	    18469	        0	7a40	Checkpt 0
  26324	    18469	        0	7a40	Chkpt 1
  26324	    18547	       78	7a40	Checkpt 0
  26324	    18547	        0	7a40	Chkpt 1
  26324	    18547	        0	7a40	Checkpt 0
  26324	    18547	        0	7a40	Chkpt 1
  26324	    18547	        0	7a40	Checkpt 0
  26324	    18547	        0	7a40	Chkpt 1
  26324	    18563	       16	7a40	Checkpt 0
  26324	    18563	        0	7a40	Chkpt 1
  26324	    18563	        0	7a40	Checkpt 0
  26324	    18563	        0	7a40	Chkpt 1
  26324	    18578	       15	7a40	Checkpt 0
  26324	    18578	        0	7a40	Chkpt 1
  26324	    18578	        0	7a40	Checkpt 0
  26324	    18578	        0	7a40	Chkpt 1
  26324	    18594	       16	7a40	Checkpt 0
  26324	    18594	        0	7a40	Chkpt 1
  26324	    18594	        0	7a40	Checkpt 0
  26324	    18594	        0	7a40	Chkpt 1
  26324	    18609	       15	7a40	Checkpt 0
  26324	    18609	        0	7a40	Chkpt 1
  26324	    18609	        0	7a40	Checkpt 0
  26324	    18609	        0	7a40	Chkpt 1
  26324	    18625	       16	7a40	Checkpt 0
  26324	    18625	        0	7a40	Chkpt 1
  26324	    18625	        0	7a40	Checkpt 0
  26324	    18625	        0	7a40	Chkpt 1
  26324	    18641	       16	7a40	Checkpt 0
  26324	    18641	        0	7a40	Chkpt 1
  26324	    18688	       47	7a40	Checkpt 0
  26324	    18688	        0	7a40	Chkpt 1
  26324	    18688	        0	7a40	Checkpt 0
  26324	    18688	        0	7a40	Chkpt 1
  26324	    18688	        0	7a40	Checkpt 0
  26324	    18688	        0	7a40	Chkpt 1
  26324	    18797	      109	7a40	Checkpt 0
  26324	    18797	        0	7a40	Chkpt 1
  26324	    18813	       16	7a40	Checkpt 0
  26324	    18813	        0	7a40	Chkpt 1
  26324	    18813	        0	7a40	Checkpt 0
  26324	    18813	        0	7a40	Chkpt 1
  26324	    18828	       15	7a40	Checkpt 0
  26324	    18828	        0	7a40	Chkpt 1
  26324	    18891	       63	7a40	Checkpt 0
  26324	    18891	        0	7a40	Chkpt 1
  26324	    18922	       31	7a40	Checkpt 0
  26324	    18922	        0	7a40	Chkpt 1
  26324	    18953	       31	7a40	Checkpt 0
  26324	    18953	        0	7a40	Chkpt 1
  26324	    18953	        0	7a40	Checkpt 0
  26324	    18953	        0	7a40	Chkpt 1
  26324	    18953	        0	7a40	Checkpt 0
  26324	    18953	        0	7a40	Chkpt 1
  26324	    18953	        0	7a40	Checkpt 0
  26324	    18953	        0	7a40	Chkpt 1
  26324	    18969	       16	7a40	Checkpt 0
  26324	    18969	        0	7a40	Chkpt 1
  26324	    18969	        0	7a40	Checkpt 0
  26324	    18969	        0	7a40	Chkpt 1
  26324	    18969	        0	7a40	Checkpt 0
  26324	    18969	        0	7a40	Chkpt 1
  26324	    18969	        0	7a40	Checkpt 0
  26324	    18969	        0	7a40	Chkpt 1
  26324	    18969	        0	7a40	Checkpt 0
  26324	    18969	        0	7a40	Chkpt 1
  26324	    18984	       15	7a40	Checkpt 0
  26324	    18984	        0	7a40	Chkpt 1
  26324	    19016	       32	7a40	Checkpt 0
  26324	    19016	        0	7a40	Chkpt 1
  26324	    19078	       62	7a40	Checkpt 0
  26324	    19078	        0	7a40	Chkpt 1
  26324	    19234	      156	7a40	Checkpt 0
  26324	    19234	        0	7a40	Chkpt 1
  26324	    19250	       16	7a40	Checkpt 0
  26324	    19250	        0	7a40	Chkpt 1
  26324	    19250	        0	7a40	Checkpt 0
  26324	    19250	        0	7a40	Chkpt 1
  26324	    19266	       16	7a40	Checkpt 0
  26324	    19266	        0	7a40	Chkpt 1
  26324	    19266	        0	7a40	Checkpt 0
  26324	    19266	        0	7a40	Chkpt 1
  26324	    19281	       15	7a40	Checkpt 0
  26324	    19281	        0	7a40	Chkpt 1
  26324	    19313	       32	7a40	Checkpt 0
  26324	    19313	        0	7a40	Chkpt 1
  26324	    19328	       15	7a40	Checkpt 0
  26324	    19328	        0	7a40	Chkpt 1
  26324	    19344	       16	7a40	Checkpt 0
  26324	    19344	        0	7a40	Chkpt 1
  26324	    19406	       62	7a40	Checkpt 0
  26324	    19406	        0	7a40	Chkpt 1
  26324	    19609	      203	7a40	Checkpt 0
